EU_NON_EU,Continent,Country,FlowType,Year,Month,Value
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2016,September,1064657
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2016,October,2549616
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2016,November,2136926
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2016,December,1695376
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2017,January,1317738
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2017,February,1387027
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2017,March,989480
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2017,April,953780
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2017,May,685599
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2017,June,690400
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2017,July,924994
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2017,August,824825
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2017,September,1008760
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2017,October,1001408
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2017,November,3263608
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2017,December,3691593
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2018,January,1250407
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2018,February,1608317
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2018,March,980731
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2018,April,950969
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2018,May,759028
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2018,June,1619121
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2018,July,1304112
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2018,August,1102004
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2018,September,915935
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2018,October,851211
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2018,November,1995289
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2018,December,4296146
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2019,January,706193
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2019,February,1443406
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2019,March,831595
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2019,April,998015
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2019,May,565122
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2019,June,1299316
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2019,July,1319554
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2019,August,1325813
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2019,September,810645
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2019,October,1105068
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2019,November,1605107
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Exports,2019,December,2431084
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2015,January,9288
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2015,February,76462
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2015,March,38759
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2015,April,19578
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2015,May,3596477
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2015,June,266578
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2015,July,1846
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2015,August,1639
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2015,September,5464
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2015,October,25765
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2015,November,1477
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2015,December,9160
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2016,January,15235
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2016,February,140544
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2016,March,6741311
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2016,April,20616518
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2016,May,46516
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2016,June,174111
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2016,July,1519
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2016,August,12864
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2016,September,135017
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2016,October,4213
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2016,November,18641
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2016,December,3946
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2017,January,10327
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2017,February,92756
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2017,March,72945
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2017,April,151466
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2017,May,542684
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2017,June,156244
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2017,July,12052
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2017,August,34071
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2017,September,244587
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2017,October,22194
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2017,November,2458056
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2017,December,33753
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2018,January,8780
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2018,February,159205
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2018,March,33994
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2018,April,24884
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2018,May,11388
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2018,June,3382063
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2018,July,19130
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2018,August,10753
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2018,September,6978
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2018,October,975424
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2018,November,105483
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2018,December,346248
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2019,January,28415
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2019,February,63793
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2019,March,13717
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2019,April,98723
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2019,May,690828
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2019,June,932304
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2019,July,76555
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2019,August,36919
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2019,September,8892
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2019,October,1019393
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2019,November,18233
NON-EU,Latin America and Caribbean,Antigua:Barbuda,Non EU - Imports,2019,December,74987
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2015,January,18256304
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2015,February,19386433
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2015,March,29929980
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2015,April,24090303
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2015,May,21079862
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2015,June,22532849
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2015,July,24695713
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2015,August,22835509
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2015,September,20517577
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2015,October,22983990
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2015,November,38194432
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2015,December,24059640
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2016,January,24376838
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2016,February,24332577
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2016,March,22217734
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2016,April,18602846
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2016,May,18459690
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2016,June,15833753
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2016,July,30311759
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2016,August,24126137
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2016,September,18756069
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2016,October,35575344
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2016,November,34739259
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2016,December,32895084
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2017,January,25262857
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2017,February,25366061
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2017,March,23839027
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2017,April,30187813
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2017,May,26900040
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2017,June,30066768
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2017,July,34839098
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2017,August,31476179
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2017,September,29380973
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2017,October,34009842
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2017,November,25680198
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2017,December,30855049
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2018,January,35096350
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2018,February,31845177
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2018,March,27350984
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2018,April,33968201
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2018,May,27727932
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2018,June,28604811
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2018,July,26104699
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2018,August,35789546
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2018,September,32483189
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2018,October,25958126
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2018,November,24527331
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2018,December,37052608
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2019,January,35603352
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2019,February,28612918
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2019,March,36903846
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2019,April,33202368
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2019,May,27456148
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2019,June,34683123
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2019,July,33791956
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2019,August,30426091
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2019,September,31633449
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2019,October,35907025
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2019,November,27282283
NON-EU,Latin America and Caribbean,Argentina,Non EU - Exports,2019,December,36786751
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2015,January,31531260
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2015,February,39825563
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2015,March,24927989
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2015,April,47000239
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2015,May,35497794
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2015,June,56595806
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2015,July,66197164
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2015,August,68244326
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2015,September,50363963
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2015,October,68382666
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2015,November,51467828
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2015,December,56555970
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2016,January,35338896
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2016,February,29903529
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2016,March,52476186
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2016,April,53907766
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2016,May,50241178
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2016,June,65300224
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2016,July,49498669
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2016,August,80087326
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2016,September,50924672
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2016,October,69473638
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2016,November,60152431
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2016,December,53162508
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2017,January,44577467
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2017,February,62323245
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2017,March,67548634
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2017,April,88682921
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2017,May,49282331
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2017,June,76181783
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2017,July,61792206
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2017,August,57426755
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2017,September,42228097
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2017,October,64731436
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2017,November,37604194
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2017,December,50694281
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2018,January,46683452
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2018,February,67776208
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2018,March,81757315
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2018,April,25023958
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2018,May,50975656
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2018,June,53908712
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2018,July,75315472
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2018,August,29790700
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2018,September,44450291
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2018,October,54403420
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2018,November,96384929
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2018,December,19226318
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2019,January,68891045
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2019,February,19843979
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2019,March,53398444
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2019,April,33683319
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2019,May,70995663
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2019,June,44473174
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2019,July,50416827
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2019,August,82290856
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2019,September,48694196
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2019,October,59336068
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2019,November,122066061
NON-EU,Latin America and Caribbean,Argentina,Non EU - Imports,2019,December,30209835
NON-EU,Latin America and Caribbean,Aruba,Non EU - Exports,2015,January,154234
