EU_NON_EU,Continent,Country,FlowType,Year,Month,Value
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2018,December,24130
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2019,January,400789
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2019,February,2977
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2019,March,10971
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2019,April,31675
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2019,May,172402
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2019,June,35973
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2019,July,21064
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2019,August,165100
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2019,September,9938
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2019,October,18747
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2019,November,89223
NON-EU,Asia and Oceania,Bhutan,Non EU - Exports,2019,December,186355
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2017,January,5775
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2017,February,2909
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2017,March,3514
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2017,April,36746
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2017,May,4149
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2017,June,4617
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2017,July,2905
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2017,August,6418
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2017,September,2370
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2017,October,6657
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2017,November,3332
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2017,December,2662
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2018,January,1969
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2018,March,1954
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2018,April,2932
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2018,May,5223
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2018,June,8272
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2018,July,8890
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2018,August,6170349
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2018,September,2912
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2018,October,8656
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2018,November,4893
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2018,December,6982
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2019,January,3768
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2019,February,2265
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2019,March,9033
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2019,April,17863
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2019,May,8351
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2019,June,2363
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2019,July,2610
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2019,August,4440
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2019,September,2024
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2019,October,5059
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2019,November,5063
NON-EU,Asia and Oceania,Bhutan,Non EU - Imports,2019,December,3154
NON-EU,Asia and Oceania,Bouvet Island,Non EU - Exports,2017,January,2654
NON-EU,Asia and Oceania,Bouvet Island,Non EU - Exports,2017,February,17300
NON-EU,Asia and Oceania,Bouvet Island,Non EU - Exports,2017,May,12749
NON-EU,Asia and Oceania,Bouvet Island,Non EU - Exports,2017,June,1579
NON-EU,Asia and Oceania,Bouvet Island,Non EU - Exports,2017,October,3976
NON-EU,Asia and Oceania,Bouvet Island,Non EU - Exports,2018,January,5955
NON-EU,Asia and Oceania,Bouvet Island,Non EU - Exports,2018,February,21765
NON-EU,Asia and Oceania,Bouvet Island,Non EU - Exports,2018,June,4000
NON-EU,Asia and Oceania,Bouvet Island,Non EU - Exports,2018,August,60000
NON-EU,Asia and Oceania,Bouvet Island,Non EU - Exports,2018,September,1260
NON-EU,Asia and Oceania,Bouvet Island,Non EU - Exports,2018,October,9181
NON-EU,Asia and Oceania,Bouvet Island,Non EU - Exports,2019,February,2089
NON-EU,Asia and Oceania,Bouvet Island,Non EU - Exports,2019,April,14583
NON-EU,Asia and Oceania,Bouvet Island,Non EU - Exports,2019,June,4433
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2017,January,34676597
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2017,February,5088758
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2017,March,3651782
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2017,April,2713589
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2017,May,2255934
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2017,June,2831301
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2017,July,1988916
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2017,August,2094487
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2017,September,2285729
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2017,October,2487004
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2017,November,2429335
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2017,December,1840081
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2018,January,2055573
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2018,February,3701914
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2018,March,4501903
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2018,April,2125778
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2018,May,10253897
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2018,June,2194652
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2018,July,2508680
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2018,August,6208461
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2018,September,2988325
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2018,October,3666891
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2018,November,4004491
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2018,December,3750266
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2019,January,4445555
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2019,February,3943962
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2019,March,10087096
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2019,April,3670294
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2019,May,2475194
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2019,June,3097117
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2019,July,4002808
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2019,August,4079521
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2019,September,3596008
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2019,October,3329199
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2019,November,5565304
NON-EU,Asia and Oceania,Brunei,Non EU - Exports,2019,December,8727552
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2017,January,711090
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2017,February,2767185
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2017,March,211612
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2017,April,125836
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2017,May,122751
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2017,June,343867
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2017,July,3648875
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2017,August,290603
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2017,September,896126
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2017,October,165548
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2017,November,107111
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2017,December,3129438
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2018,January,2460338
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2018,February,845048
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2018,March,614485
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2018,April,292863
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2018,May,102943997
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2018,June,70386
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2018,July,385528
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2018,August,82082
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2018,September,1539887
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2018,October,1022668
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2018,November,182666
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2018,December,371242
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2019,January,92861
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2019,February,552354
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2019,March,142919
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2019,April,509620
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2019,May,776230
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2019,June,119451
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2019,July,796103
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2019,August,2016717
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2019,September,305258
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2019,October,420615
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2019,November,158137
NON-EU,Asia and Oceania,Brunei,Non EU - Imports,2019,December,692565
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2017,January,2199766
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2017,February,2272648
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2017,March,4032965
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2017,April,2401200
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2017,May,2435972
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2017,June,2800897
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2017,July,2200890
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2017,August,2284193
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2017,September,2402585
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2017,October,2096319
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2017,November,2687646
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2017,December,2284091
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2018,January,2183510
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2018,February,1896127
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2018,March,7513055
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2018,April,3060566
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2018,May,2227372
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2018,June,3866953
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2018,July,3219240
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2018,August,2771503
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2018,September,2019691
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2018,October,2711027
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2018,November,4872465
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2018,December,2000498
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2019,January,1239900
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2019,February,2138175
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2019,March,1678435
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2019,April,2681044
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2019,May,4007301
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2019,June,1919854
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2019,July,1819380
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2019,August,3010727
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2019,September,2743199
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2019,October,3559046
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2019,November,3774629
NON-EU,Asia and Oceania,Burma,Non EU - Exports,2019,December,3884570
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2017,January,12585676
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2017,February,8517213
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2017,March,20618141
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2017,April,18525745
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2017,May,18693876
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2017,June,14340641
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2017,July,18963255
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2017,August,20780096
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2017,September,22207751
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2017,October,25260350
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2017,November,17594163
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2017,December,19191656
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2018,January,17120624
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2018,February,16723617
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2018,March,22577704
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2018,April,22660421
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2018,May,19760443
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2018,June,14183897
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2018,July,29754313
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2018,August,26788791
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2018,September,26444114
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2018,October,27500604
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2018,November,23169128
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2018,December,21152287
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2019,January,18984616
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2019,February,20148600
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2019,March,24013538
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2019,April,22806300
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2019,May,26834888
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2019,June,17002906
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2019,July,31638761
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2019,August,33471428
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2019,September,42455769
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2019,October,39446969
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2019,November,24987117
NON-EU,Asia and Oceania,Burma,Non EU - Imports,2019,December,28706857
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2017,January,1940236
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2017,February,1192745
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2017,March,1396014
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2017,April,1161992
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2017,May,20713021
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2017,June,1239662
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2017,July,1555149
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2017,August,1046048
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2017,September,1707888
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2017,October,1620190
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2017,November,2081228
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2017,December,2037267
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2018,January,1102758
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2018,February,1276433
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2018,March,2063728
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2018,April,2335286
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2018,May,2639191
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2018,June,3839544
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2018,July,3944897
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2018,August,23915214
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2018,September,4581153
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2018,October,3699473
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2018,November,4063615
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2018,December,1957997
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2019,January,8050115
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2019,February,2523989
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2019,March,4724002
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2019,April,2506224
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2019,May,4067572
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2019,June,3007992
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2019,July,3254279
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2019,August,2260581
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2019,September,2679166
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2019,October,2505607
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2019,November,6484169
NON-EU,Asia and Oceania,Cambodia,Non EU - Exports,2019,December,3828035
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2017,January,74438797
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2017,February,50558147
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2017,March,80807826
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2017,April,70438012
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2017,May,68694485
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2017,June,66188151
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2017,July,65167006
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2017,August,83915048
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2017,September,97335513
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2017,October,100282589
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2017,November,68188219
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2017,December,68329165
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2018,January,74416086
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2018,February,61024440
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2018,March,63928395
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2018,April,65174647
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2018,May,49360668
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2018,June,57490070
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2018,July,79902522
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2018,August,80932210
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2018,September,96256537
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2018,October,90524659
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2018,November,87847173
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2018,December,66033986
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2019,January,79956314
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2019,February,57578124
NON-EU,Asia and Oceania,Cambodia,Non EU - Imports,2019,March,75090760
